-2.651911884604914338e+00 -2.428574435743381665e-01 1.127486261319618066e+01 -1.220132180214295481e+00 8.240694169087726256e-03 2.326133093001277186e-02 -1.244689936249916973e-01 1.487594979622513636e+00 -1.135900254621475397e-01 1.403502583875968490e+00 -4.133079518215698744e-01 -1.591658112694695593e+00 -6.566913153979299367e-02 8.599117103902944592e+00 1.108594718005559310e+00 4.943164867989843225e-01 1.903980132684253979e-01
-2.542510279591458477e+00 -3.604600997610928892e-01 1.125343974607672948e+01 -1.137081149979722872e+00 -9.925204091470932188e-02 3.770543745385707135e-02 1.349493619462046878e-01 1.260730992768063441e+00 -1.303290382954719884e-01 4.840346428406160362e-01 1.107571211880561263e-01 -1.156386949273644493e+00 6.375252266635400566e-02 8.443641892009990713e+00 1.026766613710119014e+00 1.377538252111063233e-01 1.314883734105519286e+00
-2.523655059299814596e+00 -5.019884408166598311e-01 1.129608395326395964e+01 -1.168404512096543169e+00 -1.195811812621288828e-01 1.154116754198815896e-02 -8.836087269191372773e-02 4.858392696432595192e-01 1.932524439813677331e-01 3.294022054065043892e-01 -4.739242288754203641e-02 -2.946664697000704436e+00 6.127232644503900066e-02 8.446320884704475063e+00 9.200111875951021423e-01 7.385981731249555704e-01 1.503287621988848910e+00
-2.593526521678793273e+00 -3.211105789717651482e-01 1.129272932759528736e+01 -1.204440584729910668e+00 4.140212063188686807e-03 2.460131894220431853e-02 -9.809343961113561015e-04 1.604803488804102063e+00 1.391111870149747964e-01 5.171963872530751516e-01 4.386959849224872365e-01 -2.348341968722622575e+00 -1.706335684784256179e-01 8.463712728882105907e+00 1.049046856210181344e+00 7.915312269991480187e-01 -8.088777807527453012e-01
-2.637730314598568881e+00 -2.997252410034749737e-01 1.126363854504821127e+01 -1.160578829081178043e+00 -7.434407685890001560e-02 4.319982341920392682e-02 2.427057755703947439e-01 1.956431921651350159e+00 1.103505379874435421e-01 7.720567782372166343e-01 -8.203288507002268193e-02 4.706343778313377690e-01 -4.210134124064413008e-02 8.481369194361029429e+00 1.036895424508151420e+00 8.363881832420013707e-01 -5.568016373306571287e-01
-2.564717677601496160e+00 -4.447219437315340085e-01 1.128035039589841126e+01 -1.202325596094112603e+00 -7.002011718812532759e-02 2.106856716248600367e-02 1.033692923604725006e-01 1.875737412330440890e+00 -1.053084142998100825e-01 1.360144203568793175e+00 -3.355508177112120349e-01 -2.412022137994144888e+00 6.455572269050505185e-02 8.531712810682879677e+00 1.001647271079583845e+00 2.970828523160429779e-01 -7.665613904622461394e-01
-2.576622080696682193e+00 -4.165268668174705868e-01 1.130403346779521279e+01 -1.120423499071870665e+00 -1.421553917530845312e-01 3.358607643326213393e-02 -3.617167204861095331e-01 8.182510085078372741e-01 -6.445986454376259611e-02 1.589788876159242470e+00 -2.913129052418811926e-01 -2.473949254582192836e+00 1.598957944004676945e-01 8.618482408734912781e+00 1.125495063285735897e+00 3.649140500713249358e-01 -1.458502828944237439e+00
-2.663566013820305223e+00 -3.102921980691268344e-01 1.130008114600283164e+01 -1.214519779715131254e+00 -5.613588791123396565e-02 3.495900274679087510e-02 2.529463507175991888e-01 1.877904723221898386e+00 1.311241894619911141e-01 1.435202415389682296e+00 3.353065545557594174e-01 -2.498801466594768872e+00 -1.507338636154297896e-02 8.449083516920113723e+00 9.251105317196008926e-01 3.585365813995300965e-01 1.123330755895062483e+00
-2.581794158477213941e+00 -3.363752765292714053e-01 1.127260096255540667e+01 -1.155105932529608026e+00 -6.698957646091802109e-02 4.747914777306963541e-02 3.428682819372652069e-01 1.650323551261583921e+00 8.085958259681398641e-02 5.295789158036597222e+00 -3.572927449154901791e-01 -1.064607955973619458e+00 2.022691347681019464e-02 8.697919078974734930e+00 1.153971137740994690e+00 8.455840642671562657e-01 -1.602231717802270028e+00
-2.615989629962793828e+00 -3.508776417582757379e-01 1.130473352608308168e+01 -1.194833575893645472e+00 -8.276478658856770143e-02 3.315243080046385848e-02 -2.431539460805775543e-01 1.575361703649964751e+00 -7.682146809141984778e-02 5.512748193301982846e-01 3.519041814491011277e-01 -9.590112435369435584e-01 1.600297054619404802e-01 8.635399169328419333e+00 1.175941448949852308e+00 8.439974536133558747e-01 -1.529859964750051482e+00
-2.574527565770055482e+00 -4.658001531337505607e-01 1.131194736101342535e+01 -1.178020899781514252e+00 -1.279685532958007854e-01 4.026147956957112223e-02 1.013233614953714806e-01 1.713725878128039559e+00 2.828551143238891563e-03 6.818367732686219096e-01 1.780499373539854435e-01 -1.538440104647441409e+00 -1.106076225614240627e-01 8.507860090784117091e+00 1.129770276690972741e+00 7.550689016723896030e-01 -2.736635792103639941e-01
-2.666194661904283780e+00 -3.139433561031292341e-01 1.129031608930709574e+01 -1.264568786156772040e+00 2.868092041819536586e-02 4.672251281369246140e-02 2.381075599709440438e-01 5.099787164012933305e-01 1.505274811645955502e-01 5.096660880609497291e+00 -1.273137343025111945e-01 -2.534284193544790398e+00 3.376295650515537955e-02 8.727819838482366421e+00 1.174815967997046684e+00 4.140496362817171205e-02 -5.225321826926531132e-01
-2.592731651767170131e+00 -3.481119446233885695e-01 1.126246432435190670e+01 -1.173150937596656229e+00 -5.933972138906500049e-02 3.280732572306913758e-02 1.639334752528598116e-01 1.858636685560649759e+00 -8.442130264667915829e-02 4.675602951637900517e+00 -2.912412402322827054e-01 -2.315225916031178777e+00 -1.732895771103720450e-01 8.658004174339797743e+00 1.097497662655332329e+00 5.279593656733495566e-01 -1.052825110392314079e+00
-2.610543460851292519e+00 -2.941068491025526366e-01 1.126188240086629300e+01 -1.233321302411661380e+00 3.682443969142851214e-02 4.424452467188312588e-02 -2.555876701382694960e-01 9.223966721092896615e-01 7.075432672687932689e-02 1.543262562329765553e+00 -2.782262728157590126e-01 -2.619715924765903203e+00 3.824838673880072079e-03 8.600731686820298094e+00 1.048377441196595816e+00 2.551039760430938719e-01 3.325436473796608006e-01
-2.629367991782920466e+00 -3.976741847974753497e-01 1.131222876031864288e+01 -1.223506362447413176e+00 -6.863577419246191802e-02 2.064474545329890789e-02 -2.012999212754401912e-01 8.173948812269761222e-01 3.288592041064522520e-02 8.599626081873944505e-01 -2.820920097505639212e-01 -2.909183021150126613e+00 -1.301512168397198944e-02 8.422933247564078130e+00 1.037120958883976929e+00 2.640832099312275805e-01 -1.493248823610442977e-01
-2.590738724206791410e+00 -3.101943128904313118e-01 1.126974636523471496e+01 -1.202679000093725303e+00 -5.211738990887454168e-03 3.778068610915819026e-02 -4.313176603505003426e-01 3.639484293231222689e-01 -1.623481171850425786e-01 2.380001053786660326e-01 2.897383737278375615e-01 -1.847892493694337279e+00 1.133464971703376373e-01 8.438892665501432688e+00 1.066097632822172736e+00 2.354423134222016489e-01 1.639980642793698484e+00
-2.691195431200615218e+00 -3.152355160458284455e-01 1.131557702778832919e+01 -1.263144892496414817e+00 1.023155258867923349e-02 3.707224659581166010e-02 4.428379347051362991e-03 1.015628452522542302e+00 9.092230556049331336e-02 1.629844346174021297e+00 2.094538314187405215e-01 -2.192467721709484785e+00 -1.762221477303466954e-01 8.724888036955954718e+00 1.086053259707450147e+00 5.627719074763071205e-02 1.151132381549564210e+00
-2.628410911191451316e+00 -2.615349185201020776e-01 1.125042058724211280e+01 -1.201634950745283703e+00 7.871696428003943993e-03 3.584440979785509518e-02 -4.012502284225355487e-01 8.479435478866079734e-01 1.931716397267844443e-01 1.764568897630627520e+00 -1.748613344999176977e-01 -1.425323645124262351e+00 9.144586630374131053e-02 8.745175113727905014e+00 1.189529756926660742e+00 5.126992479487509913e-01 -9.561167602813684663e-02
-2.680496816096777479e+00 -3.007440274994480078e-01 1.134135444112586555e+01 -1.184506782328903718e+00 -5.774076847186775108e-02 4.677159019580477001e-02 -4.520847112576622528e-01 4.329032266926333139e-02 1.824165610205662758e-01 8.877437049358193333e-01 3.040696175600131612e-01 -1.497644803586766216e+00 1.126877179943495400e-01 8.735993392102995969e+00 1.091032515447978746e+00 4.757144354205504189e-01 -1.624208796315854686e+00
-2.644409062502233176e+00 -2.832474616975722559e-01 1.130774943228913010e+01 -1.179484910985427293e+00 -4.444782138091024626e-02 2.485498611340181130e-02 4.439430044432341460e-01 1.861272160036882450e+00 1.228975806354804939e-01 5.983244065415005419e-01 -2.047623427582222488e-01 -1.556282264827936190e-01 -1.445574097401512992e-01 8.397932404186967403e+00 1.010446551842768992e+00 2.282587759521518822e-01 1.175364192712721412e+00
-2.668982393583876345e+00 -3.067149924840323338e-01 1.128727356162777795e+01 -1.232627059452709561e+00 -4.693984424357527940e-02 2.707998178172316139e-02 -2.992705610732079302e-01 1.726173250682453197e+00 -2.230365809661053952e-02 4.731072040607726126e-01 3.290457119587761325e-01 -1.878922013846524353e+00 -3.212740765783215352e-02 8.491951502550630693e+00 1.054031493848560874e+00 2.163630055157002297e-01 3.962971258878894010e-01
-2.681986032699958944e+00 -2.626163329028297078e-01 1.129949300862935146e+01 -1.270274202904211558e+00 5.043804144279515067e-02 2.904227829823877172e-02 1.013473356460488084e-01 1.646812150866503011e+00 -1.331764742281061897e-01 4.034682199959183535e+00 -2.948470146101376255e-01 -2.700674881651402348e+00 1.706721727416332934e-01 8.545013452914878016e+00 1.107215588866643508e+00 8.030978511264287301e-01 3.408587764433143596e-01
-2.622825324935226021e+00 -2.812724257778719816e-01 1.126404993604348981e+01 -1.187979661845462998e+00 -3.041473403317482629e-02 3.494842670298689558e-02 9.088123121453477171e-02 1.165047160244338631e+00 7.448099650697596191e-03 5.880698812596432123e-01 3.350264798156071810e-01 -9.540924383928109931e-01 -5.726812891867587990e-02 8.702610087712431053e+00 1.192585728137853796e+00 2.055744585955927017e-01 -1.911524464086602926e+00
-2.614069542921277023e+00 -3.595430161187210261e-01 1.129011583738746793e+01 -1.228108914979608723e+00 -1.669821837433287104e-02 3.964890173348242786e-02 -4.091296881075583841e-02 8.139094546428725652e-01 3.905672182220769340e-02 1.085471838613095263e+00 -1.417442190318706774e-01 -2.150510832681139295e+00 1.269400459711743090e-01 8.497279981552248174e+00 1.170225064322177655e+00 6.847027290784390985e-01 -7.088596483687510386e-01
-2.552490935526817495e+00 -4.624063017305842793e-01 1.129085219042989330e+01 -1.145130834546431275e+00 -1.388376916072006362e-01 4.846914494987326211e-02 4.690827988085727318e-01 2.210281988978186896e-01 -1.357027653564877867e-01 2.016909800085123550e+00 -1.940982625478784029e-01 -8.574341185379592556e-01 -4.676928596728645998e-03 8.639583731509025810e+00 1.037560232187748177e+00 2.751571476959863150e-01 1.980375901468953259e+00
-2.652185678862691631e+00 -2.754542739642684146e-01 1.129480934496222133e+01 -1.230004431668658915e+00 1.571775764292866751e-02 3.214335749690293981e-02 2.447509694808307767e-01 4.711441744678683263e-01 2.291084175245469701e-02 8.564289006529268722e-01 -1.755618957255991597e-01 1.338295826364625275e-02 7.410393206260934562e-02 8.657408179329051379e+00 1.155645864926113431e+00 8.759627377447453123e-01 3.480209724217603329e-01
-2.637346585975174573e+00 -3.624940535451560697e-01 1.130396449854706198e+01 -1.252242376106062149e+00 9.357818759593209898e-03 3.109022650416700881e-02 6.138022082000452878e-02 1.192527290095950709e+00 6.054048338504827015e-02 4.443252671388196795e+00 -2.543568684837964611e-01 -2.932706891998939192e+00 -1.359475208445642125e-01 8.633870999607786700e+00 1.098563129837788921e+00 2.257270458798406598e-01 7.652093906923675970e-01
-2.509774254802239035e+00 -4.377139296961011228e-01 1.126370612560388018e+01 -1.092230210006766455e+00 -1.568745717276106011e-01 3.571291806881987663e-02 1.451886748463808441e-01 1.899777989147240387e+00 -7.830806550403765151e-03 2.161253084867472918e+00 -2.020789380492564458e-02 -1.861397440781756396e+00 5.265672537692178690e-02 8.584570891109903457e+00 1.012670112856837168e+00 3.925818914408472082e-01 -1.215265439351864152e-01
-2.602087104858967770e+00 -3.181495909032691638e-01 1.127708386983204392e+01 -1.210504884172176610e+00 -2.225838235885126137e-02 2.936035618498489611e-02 2.006585636525946847e-01 1.490425753796636998e+00 1.151318401135169867e-01 1.339474428926960448e+00 -1.651538689478978250e-01 -4.977020516745119250e-01 8.820805086019861685e-02 8.690517694379950697e+00 1.131045667588020720e+00 8.065060584006780164e-01 1.497617534071636225e+00
-2.675382102307171106e+00 -3.110015664546271208e-01 1.132740983247905042e+01 -1.204066348046887169e+00 -4.373570095718465334e-02 2.632051449262746978e-02 3.095429449516709508e-01 1.787493982447592167e+00 1.388675876478133453e-01 4.156558833229124339e+00 2.450935810068345308e-03 -2.978294500949891788e+00 1.704854240760499129e-02 8.561864068935935990e+00 1.183186104526862348e+00 5.628035665828615697e-01 -8.293847792432578192e-01
-2.529767217543030799e+00 -4.311227187804466121e-01 1.126427680461712377e+01 -1.165243009197608925e+00 -9.209176594275955696e-02 1.331219141744182863e-02 -1.026070406841504135e-01 1.014461921658073251e+00 -2.369030765197798274e-02 2.673591310999918758e-01 -6.597884812941805233e-02 -1.734139012735313123e+00 2.502004995299332568e-02 8.459221501356074313e+00 1.072974607000430458e+00 3.252140904079206529e-01 1.609764506740922196e-01
-2.537901333363202561e+00 -4.569135193316529175e-01 1.127291794100083600e+01 -1.154913677407567452e+00 -1.316115918672977891e-01 2.448450480921482431e-02 4.749632565230823555e-01 1.363486903108958925e+00 1.973463717116470673e-01 2.313111077812827432e+00 -3.765262145531077520e-01 -2.853237414701347507e+00 -1.166142323753190102e-01 8.447271991954542258e+00 9.793247327228233878e-01 1.652498916229517764e-02 -4.111247043761416253e-01
-2.678517461615792961e+00 -2.639885801310594138e-01 1.130113458833465145e+01 -1.247477821171961931e+00 3.900800510098239443e-02 4.792003918900548942e-02 4.602246513961500973e-01 3.183747535316116539e-01 1.992671014299525201e-01 3.239995781093672811e+00 7.665229062935602355e-02 -2.816992900561572810e+00 -1.231137725944645711e-01 8.692851701582529955e+00 1.096230745389254801e+00 7.005770496686313242e-01 8.453215965204523563e-01
-2.647162996838879234e+00 -3.285208864606950496e-01 1.132837042772167280e+01 -1.222346155927178657e+00 -4.416098093006817771e-02 2.597896274862593335e-02 -5.536602395273398924e-02 1.424774072182057649e+00 1.389215034987038577e-01 4.884778894023943940e-01 1.688670053901422108e-01 -1.155079495883890583e+00 -1.377207277941300614e-02 8.506477479977611722e+00 1.116928762323636137e+00 3.388584537116444695e-01 1.653607294020006613e+00
-2.581499978725409150e+00 -3.518827709885763433e-01 1.126896127862707253e+01 -1.171084983915873901e+00 -7.301802743268892559e-02 4.711437942368863763e-02 -4.356378568567428888e-01 8.376616412102102505e-01 -1.941031314758848436e-01 5.042010729044830164e-01 8.316650401201219900e-03 -1.686274809430734267e+00 6.513738627021331551e-02 8.401985848560325820e+00 1.033967118705143351e+00 6.502478073297456307e-01 -1.893383564992282775e+00
-2.673485979866601969e+00 -3.134203287088729306e-01 1.132541761409850167e+01 -1.253713220756159208e+00 1.004571334347693218e-02 1.504222120771570026e-02 4.385795628662902956e-01 3.618713233847280497e-01 -1.949841446267937539e-01 8.246065800257732503e-01 -4.050169257440457415e-01 -2.280455004530624219e+00 1.041245626448328854e-01 8.401857940812023529e+00 9.316156489310291056e-01 2.282739360339603174e-01 -1.317684674813894841e-01
-2.610345663707934971e+00 -3.688183495417387547e-01 1.132268319229895503e+01 -1.194458656245825257e+00 -5.982693416318741325e-02 3.488708888935040942e-02 1.267323599376037925e-02 1.934690393592222835e+00 -3.694077666636466639e-02 7.683365706419510666e+00 -4.093252777849293311e-01 -2.180802461126613245e+00 1.582368800301214018e-01 8.606793997238796123e+00 1.020594233741624501e+00 7.689955866110983473e-01 9.380745943622831318e-01
-2.599589237655585361e+00 -2.652990455186944874e-01 1.123967225359713140e+01 -1.209005759723460471e+00 1.664571183762074413e-02 1.717495511020619009e-02 7.306306172584159375e-02 1.904332853268201620e-01 5.730060711418091812e-02 3.031729873564115163e-01 -9.246037779981694515e-02 -2.292171046199254492e-01 -1.878344413962371728e-01 8.662135905086273624e+00 1.160538877892399068e+00 7.123168904198162732e-01 -8.651407075672805647e-01
-2.670651288702808213e+00 -3.603988928927722712e-01 1.135102854937620975e+01 -1.211218055175773189e+00 -8.641561248787059391e-02 4.364732742740251581e-02 3.425252296254528428e-01 9.634370955581520457e-01 8.066603859462263826e-02 3.476006259492523842e+00 -3.463055711419092408e-01 -1.606039480808631126e+00 7.781072174886943457e-03 8.607865750494864798e+00 1.095998679692950617e+00 6.252609157189289446e-01 1.031937012621563232e+00
-2.531708389188330965e+00 -4.753274415130037678e-01 1.128454814018640029e+01 -1.168753452078297839e+00 -9.893867460829246230e-02 1.939568765662123481e-02 1.284394835349733366e-01 1.998070535202842279e+00 1.944676937443158005e-01 6.438770947142682388e-01 1.250501529843761062e-01 -2.643397513501192897e+00 -1.331802569864420360e-01 8.429430017236811068e+00 9.979050148285448785e-01 3.935285354487246257e-01 -3.617867059124934559e-01
-2.515405151304977771e+00 -4.468124306570575577e-01 1.126329390126663554e+01 -1.119836745029252567e+00 -1.349970820450149545e-01 2.982334923499639287e-02 1.040829798970318298e-01 4.151134864358149157e-01 -4.015275967577983801e-02 7.284212752813041813e-01 -1.597989170327782441e-02 -2.137572544177751332e+00 -1.757154792325332227e-01 8.568539575672343034e+00 1.119420965400646617e+00 3.510938508918491630e-02 1.518100837780861800e+00
-2.579882136663423697e+00 -4.393955612348348638e-01 1.131771080214143943e+01 -1.162725412815355019e+00 -1.046534756419846557e-01 1.713542305211716854e-02 -4.596353430548494323e-01 8.586900465385731707e-01 1.470582933120855862e-01 1.312392742856482997e-01 -9.266856294348592427e-02 1.018522535799583871e-02 -5.265996778506371739e-02 8.477942082535138368e+00 9.361814329223366871e-01 2.244543314577845949e-01 -2.294423501450674474e-01
-2.656925397805889322e+00 -2.219348407862790362e-01 1.125231078409196606e+01 -1.239449666608665179e+00 4.570441067991619366e-02 4.441449553463085870e-02 1.900225524022354784e-01 4.109660885369514349e-01 -9.489377892847691842e-02 2.546018519889210907e+00 -2.724295635870732646e-01 -1.619018318441205473e+00 4.638715581262568832e-02 8.716742100764969692e+00 1.078304981704021337e+00 7.903912604375162854e-01 -7.171058289041615241e-01
-2.525569703532524635e+00 -4.053863740442406050e-01 1.126001760591225143e+01 -1.101714085023726364e+00 -1.395743603229959162e-01 4.988861044749134943e-02 1.745986004980610296e-01 7.351537508487341332e-01 -1.904349510732218920e-01 1.134625487856270709e+00 -3.070396312143496287e-01 5.182514414021709426e-01 1.624574768315640572e-01 8.609896570171784447e+00 9.947926320843025749e-01 8.979738608859191284e-01 -1.487113652657974461e+00
-2.556128104997318573e+00 -3.937591643976412481e-01 1.128140527938961135e+01 -1.218580317666231094e+00 1.240295302546485547e-02 2.339284460397487303e-02 4.422620301936734943e-01 1.849892988266574667e+00 8.517747904723688146e-02 2.121989796625643798e+00 2.113311619521008600e-01 -2.811655102907680615e+00 -8.212573055078779827e-02 8.620532486981549170e+00 1.145113465188196455e+00 9.600124431424355009e-01 -1.938270124492515123e+00
-2.527418813454946456e+00 -4.683811289840394965e-01 1.129463558481985785e+01 -1.127977084307096645e+00 -1.515516578506844736e-01 2.184681675677804802e-02 3.889795621178722684e-01 1.073688358235780349e+00 1.939797607350939035e-01 3.343852578614437410e-01 -8.425015749093618667e-02 -1.655886435068844031e-01 -1.164130638975166693e-01 8.391580836882948091e+00 1.013300358598479223e+00 7.800106564280318011e-01 -6.807710977390051266e-01
-2.701985887618536974e+00 -2.888833800352919035e-01 1.132239850148237537e+01 -1.248663261718192974e+00 -1.119134608674418260e-02 3.260701999818226005e-02 2.165051514220732998e-01 6.859986614336450739e-01 -5.746814905444352570e-03 1.835097883058463442e+00 -4.357089357725440482e-01 -2.428450944597190020e+00 2.384448325632208820e-02 8.434559499625017054e+00 1.120693209479481478e+00 5.185519632876646190e-01 -1.422962225320199003e+00
-2.639470616269457892e+00 -2.881203152632421105e-01 1.126648135866425804e+01 -1.218056581847349884e+00 -1.157538232734860520e-02 3.277710431747572761e-02 8.108581669143233306e-02 5.803056549133619457e-01 -2.882397339206364470e-02 2.476293933329195784e+00 -4.337964982361535715e-01 -2.319357604086148772e+00 1.313026664925646403e-01 8.636582917128611925e+00 1.068180501918462255e+00 5.902254997683470394e-01 -2.485072161658405387e-01
-2.641257351421510524e+00 -3.011986653230642186e-01 1.131430474067849801e+01 -1.216824306180261939e+00 5.930188507216148722e-03 4.931632904820858199e-02 2.100320671814604745e-01 1.114643252536980711e+00 4.036958882943944560e-02 1.787132900343043174e+00 -1.568772832525437699e-01 -1.204994824748776561e-01 -1.772167876873859821e-02 8.611606971994644866e+00 1.111414085266126284e+00 3.962058578174445511e-01 -1.228928194609855806e+00
-2.732400257867432014e+00 -2.515566576260958032e-01 1.129923852307140741e+01 -1.290497609777679244e+00 4.800213846203117696e-02 4.546003123017609143e-02 -7.256902658186820121e-02 1.854926094638184253e+00 1.489034981886077913e-01 4.589747023150875016e+00 -3.709713489412917453e-01 -2.691086461677469899e+00 -7.527571513256746394e-02 8.535070312046260099e+00 9.481055861445751853e-01 9.243659810196289683e-01 1.251733995809296784e+00
-2.700057815722824550e+00 -2.922321322217046879e-01 1.129400644230380379e+01 -1.230321354406105794e+00 -4.729365162882705198e-02 3.644329938944547431e-02 4.372576676460950273e-01 1.800545518985174231e+00 -1.581885167215306767e-02 6.049893301351409569e+00 -8.452535995286217241e-02 -2.951876050238379623e+00 4.609444618898923124e-02 8.553585574037507300e+00 1.035849292387909681e+00 4.304307650169102994e-01 -7.705088910428474769e-01
-2.602740950028497924e+00 -3.437074376185427771e-01 1.130281781560838361e+01 -1.186444366024174135e+00 -5.735437689966384894e-02 4.120622500740572791e-02 -1.566525713217419291e-01 1.196849291692157369e+00 -2.337250977434206841e-03 7.765329314224932444e-01 1.188499350225955542e-01 -8.457518073799442648e-01 1.172570154925277330e-02 8.573759688353487007e+00 1.076469340751583958e+00 3.571971577217336602e-01 -1.479403345158548211e+00
-2.621147226737684743e+00 -3.568212258223211197e-01 1.130221584343582997e+01 -1.150053161034060301e+00 -1.068512972610849987e-01 2.274369192989996249e-02 -2.100081485331455611e-01 1.136204342500347853e+00 -9.930205238230094267e-02 1.195341882664304078e+00 2.661897284614493375e-01 -2.883807110422109243e+00 1.549273209986730959e-01 8.701548490129640712e+00 1.189618022633284422e+00 4.514657743440604332e-01 1.237105909996192077e+00
-2.721471449388995989e+00 -2.347644622131914161e-01 1.129759697271357588e+01 -1.244498417691111358e+00 -1.304783624170635301e-02 2.665524654117918876e-02 4.683637631051532774e-02 6.668758183468664891e-01 1.883966158180849226e-01 3.135992031246404022e-01 2.246870425449863928e-01 -6.762726444991734587e-01 2.167070446404813222e-02 8.534757638656467194e+00 1.062859160693822469e+00 1.944727936546377933e-01 1.889934484410340509e+00
-2.643658171077144736e+00 -3.827265537331270284e-01 1.135803842663105989e+01 -1.209059513890570647e+00 -8.703116231540029835e-02 4.551968682246339271e-02 3.445238560555993201e-01 1.497471006744377275e+00 -1.652581703121140666e-01 6.554183102290584984e-01 3.698399793874795338e-01 -5.235331369753721403e-02 -7.184171544287386302e-02 8.655458650235967610e+00 1.114322262859217982e+00 6.086303951920299937e-01 -1.180689261072802143e+00
-2.601856776819082562e+00 -4.557284755852773483e-01 1.134436833879616380e+01 -1.201595747096876554e+00 -9.953360087509478815e-02 4.223857718864554300e-02 2.736382310771328652e-01 7.151157656075303182e-01 -1.646103930477353372e-01 1.151598789868897965e+00 -3.665918360625716743e-02 -1.340608176824888087e+00 -1.783274591916308716e-01 8.480132641591623610e+00 1.141776755736227056e+00 4.369922829537144920e-02 -1.570439345656719388e+00
