4.474395e-38 4.626718e-33 1.748987e-28 2.425895e-24 1.240963e-20 2.358333e-17 1.682494e-14 4.575654e-12 4.852970e-10 2.077569e-08 3.779926e-07 3.145117e-06 1.312295e-05 3.027561e-05 4.268945e-05 4.181644e-05 3.327473e-05 2.389308e-05 1.560899e-05 8.917187e-06 4.239956e-06 1.587164e-06 4.358959e-07 7.975406e-08 8.611306e-09 4.837752e-10 1.269281e-11 1.433680e-13 6.552270e-16 1.077126e-18
3.002129e-36 2.218026e-31 5.995919e-27 5.954586e-23 2.184849e-19 2.985966e-16 1.537960e-13 3.037632e-11 2.361402e-09 7.516483e-08 1.039182e-06 6.772486e-06 2.293494e-05 4.449707e-05 5.482568e-05 4.924961e-05 3.752861e-05 2.620028e-05 1.657835e-05 9.109026e-06 4.138654e-06 1.470743e-06 3.803995e-07 6.484666e-08 6.440395e-09 3.286741e-10 7.753498e-12 7.815382e-14 3.172045e-16 4.627795e-19
1.368191e-37 1.164825e-32 3.628784e-28 4.153765e-24 1.757273e-20 2.770740e-17 1.648305e-14 3.767946e-12 3.402903e-10 1.266726e-08 2.069637e-07 1.614149e-06 6.588139e-06 1.529065e-05 2.204934e-05 2.256452e-05 1.920238e-05 1.485528e-05 1.039927e-05 6.318960e-06 3.175078e-06 1.250553e-06 3.614307e-07 7.002749e-08 8.090527e-09 4.915523e-10 1.406401e-11 1.741776e-13 8.753998e-16 1.582129e-18
1.451364e-36 1.004240e-31 2.542119e-27 2.363848e-23 8.121133e-20 1.039438e-16 5.017121e-14 9.299873e-12 6.805647e-10 2.051715e-08 2.718392e-07 1.734328e-06 5.946809e-06 1.223023e-05 1.690438e-05 1.808382e-05 1.708323e-05 1.499232e-05 1.200936e-05 8.447532e-06 4.995369e-06 2.362458e-06 8.378426e-07 2.035645e-07 3.009764e-08 2.382022e-09 9.005697e-11 1.489249e-12 1.005572e-14 2.433991e-17
3.660006e-36 2.071438e-31 4.294010e-27 3.275272e-23 9.252795e-20 9.774102e-17 3.915439e-14 6.076055e-12 3.773967e-10 9.867997e-09 1.170979e-07 6.966703e-07 2.315183e-06 4.761854e-06 6.826172e-06 7.918891e-06 8.346847e-06 8.214635e-06 7.360936e-06 5.779079e-06 3.804285e-06 1.988202e-06 7.640309e-07 1.937598e-07 2.846950e-08 2.135204e-09 7.368112e-11 1.083177e-12 6.391893e-15 1.342134e-17
9.915462e-38 8.321248e-33 2.554052e-28 2.878292e-24 1.197554e-20 1.854082e-17 1.080442e-14 2.410223e-12 2.111352e-10 7.550943e-09 1.169336e-07 8.527742e-07 3.251567e-06 7.237446e-06 1.056422e-05 1.167273e-05 1.124927e-05 1.007678e-05 8.284006e-06 6.011887e-06 3.679563e-06 1.796646e-06 6.485526e-07 1.557234e-07 2.187962e-08 1.584222e-09 5.318096e-11 7.647973e-13 4.432729e-15 9.169371e-18
3.520557e-34 1.726759e-29 3.100763e-25 2.047504e-21 5.002830e-18 4.564339e-15 1.575868e-12 2.100782e-10 1.115231e-08 2.472902e-07 2.461094e-06 1.211787e-05 3.284933e-05 5.394694e-05 5.941665e-05 5.057534e-05 3.819922e-05 2.698210e-05 1.750852e-05 1.005330e-05 4.901093e-06 1.935454e-06 5.823876e-07 1.221920e-07 1.584313e-08 1.110642e-09 3.737435e-11 5.510640e-13 3.319749e-15 7.188486e-18
1.885680e-35 1.141718e-30 2.530347e-26 2.061626e-22 6.213412e-19 6.989329e-16 2.973631e-13 4.881871e-11 3.189572e-09 8.699259e-08 1.063657e-06 6.401742e-06 2.086940e-05 3.981252e-05 4.829114e-05 4.266281e-05 3.226349e-05 2.275863e-05 1.491289e-05 8.762743e-06 4.433146e-06 1.843426e-06 5.924432e-07 1.342233e-07 1.889221e-08 1.438628e-09 5.251367e-11 8.384314e-13 5.460161e-15 1.274512e-17
8.735145e-37 5.670986e-32 1.347141e-27 1.175829e-23 3.793436e-20 4.562632e-17 2.072041e-14 3.621203e-12 2.507557e-10 7.198399e-09 9.177571e-08 5.722507e-07 1.953274e-06 4.069672e-06 5.800550e-06 6.528300e-06 6.600202e-06 6.274455e-06 5.511573e-06 4.317042e-06 2.894601e-06 1.582017e-06 6.591014e-07 1.899794e-07 3.340629e-08 3.139200e-09 1.405848e-10 2.748480e-12 2.189696e-14 6.220412e-17
1.069973e-36 7.800168e-32 2.078888e-27 2.033285e-23 7.337282e-20 9.844488e-17 4.966731e-14 9.582089e-12 7.251541e-10 2.238965e-08 2.995936e-07 1.896759e-06 6.345446e-06 1.255495e-05 1.637920e-05 1.606168e-05 1.360421e-05 1.070122e-05 7.787108e-06 5.074585e-06 2.849950e-06 1.320731e-06 4.778091e-07 1.245926e-07 2.092229e-08 1.981149e-09 9.331037e-11 1.976659e-12 1.739265e-14 5.506523e-17
5.583472e-35 3.041769e-30 6.066618e-26 4.449014e-22 1.207216e-18 1.223023e-15 4.688153e-13 6.937436e-11 4.086851e-09 1.005134e-07 1.108358e-06 6.030662e-06 1.796406e-05 3.213705e-05 3.818462e-05 3.480757e-05 2.811919e-05 2.133803e-05 1.497642e-05 9.372674e-06 5.018625e-06 2.189340e-06 7.273536e-07 1.665850e-07 2.309693e-08 1.693447e-09 5.853986e-11 8.756398e-13 5.308094e-15 1.150742e-17
4.817218e-37 3.635528e-32 1.003289e-27 1.016401e-23 3.800928e-20 5.288982e-17 2.770833e-14 5.562047e-12 4.394350e-10 1.424394e-08 2.018674e-07 1.369281e-06 4.953083e-06 1.059325e-05 1.480527e-05 1.542061e-05 1.383225e-05 1.151635e-05 8.849720e-06 6.060243e-06 3.550073e-06 1.700180e-06 6.296730e-07 1.668741e-07 2.838227e-08 2.721829e-09 1.300278e-10 2.798565e-12 2.505058e-14 8.072268e-17
