3.319376e-35 2.175398e-30 5.230164e-26 4.634910e-22 1.523924e-18 1.876228e-15 8.764543e-13 1.583396e-10 1.137593e-08 3.384180e-07 4.408191e-06 2.698798e-05 8.419673e-05 1.466640e-04 1.608888e-04 1.303353e-04 8.918278e-05 5.308836e-05 2.624968e-05 1.009198e-05 2.801084e-06 5.129962e-07 5.560433e-08 3.175813e-09 8.604904e-11 1.018754e-12 4.970617e-15 9.604756e-18 7.139891e-21 1.907304e-24
4.714485e-36 3.392139e-31 8.923351e-27 8.614944e-23 3.068996e-19 4.065803e-16 2.026133e-13 3.863508e-11 2.893370e-09 8.860275e-08 1.180193e-06 7.467082e-06 2.491600e-05 4.826851e-05 5.918823e-05 5.172957e-05 3.758903e-05 2.514988e-05 1.563510e-05 8.740350e-06 4.220391e-06 1.685335e-06 5.286643e-07 1.213999e-07 1.842628e-08 1.624634e-09 7.306938e-11 1.504640e-12 1.301796e-14 4.082401e-17
3.739070e-38 3.008812e-33 8.864418e-29 9.603237e-25 3.849176e-21 5.758837e-18 3.257751e-15 7.103009e-13 6.144597e-11 2.203952e-09 3.498856e-08 2.687172e-07 1.108348e-06 2.739069e-06 4.597746e-06 6.085685e-06 7.138596e-06 7.647485e-06 7.285543e-06 5.914060e-06 3.895880e-06 1.960997e-06 6.948498e-07 1.554314e-07 1.938717e-08 1.199474e-09 3.348472e-11 3.933165e-13 1.841817e-15 3.072461e-18
1.844330e-29 2.930240e-25 1.713672e-21 3.713759e-18 3.011421e-15 9.268674e-13 1.106391e-10 5.294030e-09 1.068552e-07 9.821751e-07 4.562274e-06 1.205499e-05 2.037649e-05 2.509420e-05 2.601822e-05 2.496208e-05 2.242341e-05 1.832904e-05 1.312370e-05 7.877206e-06 3.745597e-06 1.301854e-06 2.958284e-07 3.853187e-08 2.536425e-09 7.621060e-11 9.706814e-13 4.980864e-15 9.915306e-18 7.021588e-21
3.506528e-35 2.024194e-30 4.283613e-26 3.339171e-22 9.653634e-19 1.045237e-15 4.299634e-13 6.864696e-11 4.393553e-09 1.183306e-07 1.437101e-06 8.580292e-06 2.753995e-05 5.184975e-05 6.405247e-05 6.065160e-05 5.031582e-05 3.788919e-05 2.507222e-05 1.387345e-05 6.077963e-06 1.975771e-06 4.372714e-07 5.891022e-08 4.268117e-09 1.485473e-10 2.274262e-12 1.438663e-14 3.589470e-17 3.208293e-20
5.137291e-36 3.361758e-31 8.062666e-27 7.119937e-23 2.330091e-19 2.852188e-16 1.323435e-13 2.374189e-11 1.696003e-09 5.041588e-08 6.644562e-07 4.218068e-06 1.416730e-05 2.781093e-05 3.607177e-05 3.612081e-05 3.163960e-05 2.490805e-05 1.697586e-05 9.491660e-06 4.101166e-06 1.273888e-06 2.588904e-07 3.067923e-08 1.881564e-09 5.384362e-11 6.644733e-13 3.345490e-15 6.594537e-18 4.654887e-21
1.189051e-33 5.843267e-29 1.052185e-24 6.974664e-21 1.713184e-17 1.574147e-14 5.486237e-12 7.404568e-10 3.993854e-08 9.029373e-07 9.165269e-06 4.554123e-05 1.207702e-04 1.840137e-04 1.758589e-04 1.215504e-04 7.139360e-05 3.845929e-05 1.871168e-05 7.865232e-06 2.719648e-06 7.317199e-07 1.423734e-07 1.807537e-08 1.317568e-09 4.853694e-11 8.140795e-13 5.765877e-15 1.632066e-17 1.664167e-20
3.334175e-36 2.622791e-31 7.548506e-27 7.980061e-23 3.116120e-19 4.530161e-16 2.479991e-13 5.198544e-11 4.278010e-09 1.435002e-07 2.074629e-06 1.396736e-05 4.806444e-05 9.297502e-05 1.117796e-04 9.556789e-05 6.786456e-05 4.368665e-05 2.532580e-05 1.264587e-05 5.166278e-06 1.629944e-06 3.689806e-07 5.424994e-08 4.584767e-09 1.969217e-10 3.878246e-12 3.245957e-14 1.090711e-16 1.320133e-19
7.981885e-37 6.495474e-32 1.933275e-27 2.112788e-23 8.525015e-20 1.280095e-16 7.235828e-14 1.566131e-11 1.331759e-09 4.627260e-08 6.968625e-07 4.938468e-06 1.814359e-05 3.792158e-05 4.946515e-05 4.578777e-05 3.520455e-05 2.476723e-05 1.597684e-05 9.094634e-06 4.363466e-06 1.676361e-06 4.832850e-07 9.543978e-08 1.144743e-08 7.320649e-10 2.225445e-11 2.946220e-13 1.588601e-15 3.081742e-18
7.727400e-38 6.870484e-33 2.234685e-28 2.669686e-24 1.178068e-20 1.935761e-17 1.198406e-14 2.844353e-12 2.657011e-10 1.016727e-08 1.691913e-07 1.329597e-06 5.434378e-06 1.270047e-05 1.876359e-05 2.009980e-05 1.817279e-05 1.500517e-05 1.121425e-05 7.273589e-06 3.899625e-06 1.635739e-06 5.005785e-07 1.015601e-07 1.211309e-08 7.498322e-10 2.164819e-11 2.688513e-13 1.349851e-15 2.431603e-18
3.450875e-37 2.879910e-32 8.789697e-28 9.849614e-24 4.075004e-20 6.274370e-17 3.637669e-14 8.080970e-12 7.063496e-10 2.530612e-08 3.951932e-07 2.927679e-06 1.131872e-05 2.484372e-05 3.355170e-05 3.147486e-05 2.415929e-05 1.699505e-05 1.110319e-05 6.512618e-06 3.286039e-06 1.359453e-06 4.336461e-07 9.755437e-08 1.369665e-08 1.047664e-09 3.867720e-11 6.279505e-13 4.174742e-15 9.968858e-18
5.532179e-38 5.276169e-33 1.840161e-28 2.356088e-24 1.113524e-20 1.957858e-17 1.295372e-14 3.280267e-12 3.262034e-10 1.324982e-08 2.331514e-07 1.926177e-06 8.178788e-06 1.934274e-05 2.750558e-05 2.639973e-05 2.013624e-05 1.380841e-05 8.686395e-06 4.839431e-06 2.280016e-06 8.635877e-07 2.473222e-07 4.918531e-08 6.047942e-09 4.033261e-10 1.295473e-11 1.828222e-13 1.056549e-15 2.200766e-18
2.519439e-35 1.286577e-30 2.413885e-26 1.673241e-22 4.318861e-19 4.198008e-16 1.562212e-13 2.280822e-11 1.355017e-09 3.453979e-08 4.056502e-07 2.387189e-06 7.697184e-06 1.511214e-05 2.088309e-05 2.372377e-05 2.392653e-05 2.107113e-05 1.536389e-05 8.720299e-06 3.587707e-06 9.783026e-07 1.584638e-07 1.357018e-08 5.531339e-10 9.879978e-12 7.287223e-14 2.130806e-16 2.396362e-19 9.626853e-23
9.640444e-37 7.385742e-32 2.069765e-27 2.130254e-23 8.098777e-20 1.146811e-16 6.122916e-14 1.255440e-11 1.016788e-09 3.397763e-08 5.003562e-07 3.551649e-06 1.340548e-05 2.925175e-05 4.004772e-05 3.903248e-05 3.179009e-05 2.386503e-05 1.657418e-05 1.028060e-05 5.459667e-06 2.369354e-06 7.934263e-07 1.890694e-07 2.861967e-08 2.410271e-09 9.979674e-11 1.841986e-12 1.404109e-14 3.851876e-17
7.925043e-31 1.844278e-26 1.576501e-22 4.978655e-19 5.857313e-16 2.598761e-13 4.428603e-11 2.980801e-09 8.273984e-08 1.011471e-06 5.972102e-06 1.897808e-05 3.596261e-05 4.504448e-05 4.278587e-05 3.560758e-05 2.777742e-05 2.011541e-05 1.305754e-05 7.298823e-06 3.353109e-06 1.189445e-06 2.972790e-07 4.625276e-08 3.912061e-09 1.595497e-10 2.864171e-12 2.122928e-14 6.196467e-17 6.450581e-20
1.371901e-36 1.097430e-31 3.212666e-27 3.455918e-23 1.373904e-19 2.035084e-16 1.136470e-13 2.434543e-11 2.053242e-09 7.089791e-08 1.061916e-06 7.463921e-06 2.697914e-05 5.492657e-05 6.952772e-05 6.284414e-05 4.753448e-05 3.279562e-05 2.047473e-05 1.106654e-05 4.917876e-06 1.690942e-06 4.147104e-07 6.497813e-08 5.719008e-09 2.501955e-10 4.932825e-12 4.083814e-14 1.346717e-16 1.592403e-19
